2013,7,28,0,10.1,11.8,71.78,11.5,61,24.62,28.18,90
2013,7,29,9.3,11.1,3.1,71.49,4.6,91,26.48,11.45,80
2013,7,30,0,6.1,0.9,71.72,1,100,27.26,12.33,73
2013,7,31,0,5.7,7.2,71.9,3.9,93,24.17,22.1,72
2013,8,1,0,3.5,15,72.02,10.3,38,21.98,30.79,66
2013,8,2,0,5.1,14.1,72.1,11.4,60,20.04,29.56,63
2013,8,3,3.3,6.6,11.4,72.18,10.8,61,25.06,26.97,60
2013,8,4,0.8,5.5,11.3,72.17,9.5,73,22.35,23.6,55
2013,8,5,0.4,5.4,10.4,72.05,10.7,67,25.71,25.89,47
2013,8,6,3.4,5.1,9.7,71.89,9.6,79,24.78,23.9,41
2013,8,7,0.5,11.3,4.2,71.59,8.7,72,25.08,16.23,38
2013,8,8,0.1,10.4,5.9,71.63,6.9,84,25.69,17.94,25
2013,8,9,22.1,5.5,0.1,71.63,3,99,27.74,5.73,0
2013,8,10,0,3.2,4.2,71.6,0.1,98,25.44,18.42,0
2013,8,11,0,4.9,4.2,71.56,2.1,95,29.81,19.3,0
2013,8,12,0.2,8.7,10,71.52,4.5,91,24.86,25.39,0
2013,8,13,2.7,7.9,0,71.45,2.2,98,28.28,10.68,0
2013,8,14,0,4.2,3.5,71.51,-0.4,98,25.95,16.49,0
2013,8,15,0,6.3,11.1,71.68,2.1,84,21.23,26.78,0
2013,8,16,0,6,9.6,71.74,4.6,78,26.14,23.58,0
2013,8,17,0,3.9,3,71.73,5.2,89,27.11,13.77,0
2013,8,18,3.7,4.6,5.1,71.74,6.3,92,26.2,14.84,0
2013,8,19,22,6.8,0,71.58,2.8,98,27.92,3.47,0
2013,8,20,1.1,4,0.8,71.76,-1.7,98,25.82,10.95,2
2013,8,21,0,3.8,13.9,71.77,3.7,30,18.39,28.02,0
2013,8,22,0,3.8,12.6,71.61,6.4,30,21,26.45,0
2013,8,23,0.1,6,4.2,71.47,3.7,78,24.55,16.89,0
2013,8,24,21.5,4.5,3.5,71.19,3,94,26.79,12.83,0
2013,8,25,8.4,5.4,0,70.72,-0.9,97,27.18,8.41,6
2013,8,26,0.4,2.9,0.4,70.83,0.2,98,27.06,14,8
2013,8,27,18.3,2,0.4,70.87,0.2,98,25.29,7.51,0
2013,8,28,2.3,3.8,0.1,71.14,-1.5,99,26.28,8.52,6
2013,8,29,0,3.7,8.1,71.5,-1,90,20.45,21.63,0
2013,8,30,0,5.3,6.5,71.57,0.8,92,25.76,19.05,0
2013,8,31,7,3.7,2.1,71.67,0.6,96,26.81,12.86,0
2013,9,1,16.3,5.7,0,71.66,-0.5,97,27.46,5.91,2
2013,9,2,0,7.2,0.1,71.81,-2.2,78,26.58,10,2
2013,9,3,0,4.6,11.3,72.18,3.6,75,23.33,23.46,2
2013,9,4,0,3.8,13.2,72.13,7.6,56,21.14,24.38,0
2013,9,5,0,4.2,13,71.72,7.2,70,21.73,24.25,0
2013,9,6,2.3,3.5,3.9,71.47,6.7,88,26.52,9.89,0
2013,9,7,0,5.3,7.2,71.67,6.4,87,25.58,18.3,0
2013,9,8,16.8,8.4,0.8,71.55,4.5,93,28.03,8.18,0
2013,9,9,1.4,8.3,7.4,71.26,-1.1,94,23.19,19.7,2
