time	Qobs
2013-04-13	13.880
2013-04-14	12.050
2013-04-15	8.440
2013-04-16	14.490
2013-04-17	2.640
2013-04-18	2.640
2013-04-19	40.200
2013-04-20	45.800
2013-04-21	47.200
2013-04-22	5.900
2013-04-23	5.900
2013-04-24	5.900
2013-04-25	6.600
2013-04-26	14.300
2013-04-27	5.900
2013-04-28	5.900
2013-04-29	5.900
2013-04-30	5.900
2013-05-01	5.900
2013-05-02	5.900
2013-05-03	5.900
2013-05-04	5.900
2013-05-05	5.900
2013-05-06	5.900
2013-05-07	5.900
2013-05-08	19.900
2013-05-09	5.900
2013-05-10	43.700
2013-05-11	39.500
2013-05-12	22.000
2013-05-13	5.900
2013-05-14	5.900
2013-05-15	78.800
2013-05-16	80.600
2013-05-17	52.800
2013-05-18	47.200
2013-05-19	44.400
2013-05-20	151.000
2013-05-21	77.000
2013-05-22	131.100
2013-05-23	67.900
2013-05-24	28.300
2013-05-25	26.200
2013-05-26	26.200
2013-05-27	133.400
2013-05-28	61.200
2013-05-29	26.200
2013-05-30	26.200
2013-05-31	26.200
2013-06-01	26.200
2013-06-02	40.200
2013-06-03	63.300
2013-06-04	84.200
2013-06-05	50.000
2013-06-06	26.200
2013-06-07	26.200
2013-06-08	26.200
2013-06-09	26.200
2013-06-10	26.200
2013-06-11	84.200
2013-06-12	87.800
2013-06-13	61.900
2013-06-14	29.700
2013-06-15	31.100
2013-06-16	26.200
2013-06-17	26.200
2013-06-18	26.900
2013-06-19	26.200
2013-06-20	26.200
2013-06-21	29.700
2013-06-22	43.000
2013-06-23	62.600
2013-06-24	36.000
2013-06-25	26.200
2013-06-26	26.200
2013-06-27	26.200
2013-06-28	26.200
2013-06-29	63.300
2013-06-30	26.200
2013-07-01	29.000
2013-07-02	26.200
2013-07-03	26.200
2013-07-04	26.200
2013-07-05	26.200
2013-07-06	26.200
2013-07-07	26.200
2013-07-08	25.500
2013-07-09	26.200
2013-07-10	26.200
2013-07-11	26.200
2013-07-12	26.200
2013-07-13	26.200
2013-07-14	26.200
2013-07-15	26.200
2013-07-16	26.200
2013-07-17	26.200
2013-07-18	26.200
2013-07-19	26.200
2013-07-20	26.200
2013-07-21	39.500
2013-07-22	26.200
2013-07-23	31.800
2013-07-24	26.200
2013-07-25	26.200
2013-07-26	26.200
2013-07-27	26.200
2013-07-28	26.200
2013-07-29	26.200
2013-07-30	26.200
2013-07-31	26.200
2013-08-01	31.100
2013-08-02	26.200
2013-08-03	26.200
2013-08-04	26.200
2013-08-05	26.200
2013-08-06	26.200
2013-08-07	26.200
2013-08-08	26.200
2013-08-09	26.200
2013-08-10	26.200
2013-08-11	26.200
2013-08-12	26.200
2013-08-13	26.200
2013-08-14	26.200
2013-08-15	26.200
2013-08-16	26.200
2013-08-17	26.200
2013-08-18	29.700
2013-08-19	26.900
2013-08-20	26.200
2013-08-21	26.200
2013-08-22	416.400
2013-08-23	74.400
2013-08-24	37.400
2013-08-25	40.900
2013-08-26	26.200
2013-08-27	36.700
2013-08-28	34.600
2013-08-29	26.200
2013-08-30	26.200
2013-08-31	26.200
2013-09-01	43.700
2013-09-02	26.200
2013-09-03	26.200
2013-09-04	26.200
2013-09-05	26.200
2013-09-06	26.200
2013-09-07	26.200
2013-09-08	26.200
2013-09-09	26.200
2013-09-10	33.200
2013-09-11	26.900
2013-09-12	26.200
2013-09-13	26.200
2013-09-14	26.200
2013-09-15	26.200
2013-09-16	29.000
2013-09-17	26.200
2013-09-18	26.200
2013-09-19	26.200
2013-09-20	26.200
2013-09-21	26.200
2013-09-22	26.200
2013-09-23	26.200
2013-09-24	26.200
2013-09-25	26.200
2013-09-26	26.200
2013-09-27	26.200
2013-09-28	26.200
2013-09-29	26.200
2013-09-30	26.200
2013-10-01	26.200
2013-10-02	26.200
2013-10-03	26.200
2013-10-04	26.200
2013-10-05	26.200
2013-10-06	26.200
2013-10-07	26.200
2013-10-08	26.200
2013-10-09	26.200
2013-10-10	39.500
2013-10-11	26.200
2013-10-12	26.200
2013-10-13	26.200
2013-10-14	26.200
2013-10-15	26.200
2013-10-16	26.200
2013-10-17	26.200
2013-10-18	26.200
2013-10-19	26.200
2013-10-20	26.200
2013-10-21	26.200
2013-10-22	26.200
2013-10-23	26.200
2013-10-24	26.200
2013-10-25	26.200
2013-10-26	30.400
2013-10-27	26.200
2013-10-28	26.200
2013-10-29	26.200
2013-10-30	39.500
2013-10-31	26.200
2013-11-01	26.200
2013-11-02	26.200
2013-11-03	26.200
2013-11-04	26.200
2013-11-05	26.200
2013-11-06	26.200
2013-11-07	26.200
2013-11-08	31.800
2013-11-09	26.200
2013-11-10	26.200
2013-11-11	26.200
2013-11-12	26.200
2013-11-13	26.200
2013-11-14	35.300
2013-11-15	26.200
2013-11-16	28.300
2013-11-17	26.200
2013-11-18	26.200
2013-11-19	31.100
2013-11-20	26.200
2013-11-21	26.900
2013-11-22	26.200
2013-11-23	40.900
2013-11-24	26.200
2013-11-25	33.900
2013-11-26	26.200
2013-11-27	28.300
2013-11-28	26.200
2013-11-29	26.200
2013-11-30	26.200
2013-12-01	26.200
2013-12-02	27.600
2013-12-03	26.200
2013-12-04	33.200
2013-12-05	26.200
2013-12-06	26.200
2013-12-07	26.200
2013-12-08	26.200
2013-12-09	26.200
2013-12-10	26.200
2013-12-11	31.100
2013-12-12	26.200
2013-12-13	26.200
2013-12-14	26.200
2013-12-15	26.200
2013-12-16	257.400
2013-12-17	222.000
2013-12-18	65.300
2013-12-19	41.600
2013-12-20	29.700
2013-12-21	35.300
2013-12-22	26.900
2013-12-23	26.200
2013-12-24	26.200
2013-12-25	26.200
2013-12-26	26.200
2013-12-27	26.200
2013-12-28	26.200
2013-12-29	26.200
2013-12-30	27.600
2013-12-31	26.200
2014-01-01	26.200
2014-01-02	26.200
2014-01-03	26.200
2014-01-04	26.200
2014-01-05	29.700
2014-01-06	26.200
2014-01-07	26.200
2014-01-08	31.100
2014-01-09	26.200
2014-01-10	26.200
2014-01-11	26.200
2014-01-12	26.200
2014-01-13	26.200
2014-01-14	26.200
2014-01-15	26.200
2014-01-16	26.200
2014-01-17	26.200
2014-01-18	26.200
2014-01-19	26.200
2014-01-20	26.200
2014-01-21	26.200
2014-01-22	26.200
2014-01-23	26.200
2014-01-24	26.200
2014-01-25	26.200
2014-01-26	26.200
2014-01-27	26.200
2014-01-28	26.200
2014-01-29	26.200
2014-01-30	26.200
2014-01-31	28.300
2014-02-01	26.200
2014-02-02	26.200
2014-02-03	26.200
2014-02-04	26.200
2014-02-05	26.200
2014-02-06	26.200
2014-02-07	26.200
2014-02-08	26.200
2014-02-09	26.200
2014-02-10	26.200
2014-02-11	26.200
2014-02-12	26.200
2014-02-13	26.200
2014-02-14	26.200
2014-02-15	26.200
2014-02-16	26.200
2014-02-17	26.200
2014-02-18	26.200
2014-02-19	26.200
2014-02-20	26.200
2014-02-21	26.200
2014-02-22	26.200
2014-02-23	26.200
2014-02-24	26.200
2014-02-25	26.200
2014-02-26	26.200
2014-02-27	21.300
2014-02-28	21.300
2014-03-01	21.300
2014-03-02	21.300
2014-03-03	33.900
2014-03-04	65.300
2014-03-05	21.300
2014-03-06	21.300
2014-03-07	21.300
2014-03-08	105.000
2014-03-09	58.400
2014-03-10	21.300
2014-03-11	38.800
2014-03-12	194.990
2014-03-13	74.400
2014-03-14	52.100
2014-03-15	21.300
2014-03-16	21.300
2014-03-17	39.500
2014-03-18	21.300
2014-03-19	21.300
2014-03-20	21.300
2014-03-21	21.300
2014-03-22	21.300
2014-03-23	21.300
2014-03-24	21.300
2014-03-25	21.300
2014-03-26	21.300
2014-03-27	21.300
2014-03-28	21.300
2014-03-29	164.000
2014-03-30	62.600
2014-03-31	128.800
2014-04-01	67.900
2014-04-02	51.400
2014-04-03	32.500
2014-04-04	21.300
2014-04-05	33.900
2014-04-06	39.500
2014-04-07	21.300
2014-04-08	21.300
2014-04-09	21.300
2014-04-10	21.300
2014-04-11	24.800
2014-04-12	37.400
2014-04-13	21.300
2014-04-14	21.300
2014-04-15	21.300
2014-04-16	35.300
2014-04-17	21.300
2014-04-18	21.300
2014-04-19	21.300
2014-04-20	21.300
2014-04-21	21.300
2014-04-22	21.300
2014-04-23	21.300
2014-04-24	180.800
2014-04-25	113.000
2014-04-26	117.300
2014-04-27	63.300
2014-04-28	40.900
2014-04-29	36.000
2014-04-30	26.200
2014-05-01	21.300
2014-05-02	21.300
2014-05-03	21.300
2014-05-04	21.300
2014-05-05	49.770
2014-05-06	49.770
2014-05-07	2050.000
2014-05-08	2050.000
2014-05-09	2050.000
2014-05-10	2050.000
2014-05-11	1965.471
2014-05-12	21.300
2014-05-13	2050.000
2014-05-14	2050.000
2014-05-15	2050.000
2014-05-16	2050.000
2014-05-17	2050.000
2014-05-18	115.590
2014-05-19	2050.000
2014-05-20	2050.000
2014-05-21	653.594
2014-05-22	1463.795
2014-05-23	1980.275
2014-05-24	2050.000
2014-05-25	2050.000
2014-05-26	2050.000
2014-05-27	2050.000
2014-05-28	2050.000
2014-05-29	482.246
2014-05-30	110.125
2014-05-31	209.842
2014-06-01	136.416
2014-06-02	201.254
2014-06-03	114.794
2014-06-04	103.357
2014-06-05	95.675
2014-06-06	167.774
2014-06-07	153.445
2014-06-08	88.550
2014-06-09	64.275
2014-06-10	58.313
2014-06-11	55.367
2014-06-12	44.517
2014-06-13	44.680
2014-06-14	24.280
2014-06-15	21.300
2014-06-16	21.470
2014-06-17	34.990
2014-06-18	44.020
2014-06-19	114.800
2014-06-20	106.290
2014-06-21	142.920
2014-06-22	84.320
2014-06-23	70.020
2014-06-24	116.190
2014-06-25	99.000
2014-06-26	99.000
2014-06-27	0.000
2014-06-28	61.480
2014-06-29	39.020
2014-06-30	35.760
2014-07-01	107.860
2014-07-02	66.060
2014-07-03	37.520
2014-07-04	34.600
2014-07-05	36.130
2014-07-06	38.050
2014-07-07	35.840
2014-07-08	53.900
2014-07-09	40.090
2014-07-10	43.070
2014-07-11	43.700
2014-07-12	44.600
2014-07-13	36.080
2014-07-14	138.670
2014-07-15	161.150
2014-07-16	62.740
2014-07-17	37.870
2014-07-18	45.430
2014-07-19	47.960
2014-07-20	36.570
2014-07-21	34.600
2014-07-22	34.600
2014-07-23	34.600
2014-07-24	59.620
2014-07-25	275.970
2014-07-26	48.000
2014-07-27	44.550
2014-07-28	37.090
2014-07-29	41.500
2014-07-30	42.880
2014-07-31	41.290
2014-08-01	35.130
2014-08-02	34.120
2014-08-03	33.900
2014-08-04	33.900
2014-08-05	33.900
2014-08-06	33.900
2014-08-07	33.900
2014-08-08	45.510
2014-08-09	38.760
2014-08-10	33.900
2014-08-11	33.910
2014-08-12	101.550
2014-08-13	202.870
2014-08-14	361.210
2014-08-15	137.460
2014-08-16	98.080
2014-08-17	69.510
2014-08-18	95.680
2014-08-19	123.610
2014-08-20	254.920
2014-08-21	202.360
2014-08-22	157.530
2014-08-23	120.900
2014-08-24	99.700
2014-08-25	92.230
2014-08-26	110.950
2014-08-27	107.170
2014-08-28	133.650
2014-08-29	86.420
2014-08-30	57.310
2014-08-31	37.710
2014-09-01	44.040
2014-09-02	40.370
2014-09-03	39.880
2014-09-04	41.480
2014-09-05	35.870
2014-09-06	42.940
2014-09-07	38.180
2014-09-08	37.540
2014-09-09	33.900
2014-09-10	33.900
2014-09-11	37.320
2014-09-12	36.880
2014-09-13	38.270
2014-09-14	41.520
2014-09-15	43.220
2014-09-16	40.180
2014-09-17	38.610
2014-09-18	40.460
2014-09-19	36.820
2014-09-20	34.150
2014-09-21	34.270
2014-09-22	33.900
2014-09-23	33.900
2014-09-24	33.900
2014-09-25	37.580
2014-09-26	33.900
2014-09-27	39.840
2014-09-28	41.930
2014-09-29	53.550
2014-09-30	42.610
2014-10-01	46.910
2014-10-02	48.890
2014-10-03	34.750
2014-10-04	35.190
2014-10-05	37.370
2014-10-06	36.940
2014-10-07	35.860
2014-10-08	33.810
2014-10-09	33.200
2014-10-10	33.330
2014-10-11	37.300
2014-10-12	38.310
2014-10-13	42.400
2014-10-14	39.810
2014-10-15	37.160
2014-10-16	39.200
2014-10-17	38.950
2014-10-18	44.260
2014-10-19	42.980
2014-10-20	34.520
2014-10-21	36.160
2014-10-22	34.910
2014-10-23	38.740
2014-10-24	33.710
2014-10-25	36.450
2014-10-26	39.860
2014-10-27	40.590
2014-10-28	37.020
2014-10-29	34.880
2014-10-30	36.510
2014-10-31	33.560
2014-11-01	38.200
2014-11-02	33.200
2014-11-03	36.170
2014-11-04	34.410
2014-11-05	33.860
2014-11-06	34.490
2014-11-07	37.850
2014-11-08	33.200
2014-11-09	44.270
2014-11-10	49.350
2014-11-11	41.240
2014-11-12	34.930
2014-11-13	34.780
2014-11-14	36.260
2014-11-15	39.460
2014-11-16	45.550
2014-11-17	38.600
2014-11-18	35.320
2014-11-19	39.170
2014-11-20	46.210
2014-11-21	41.300
2014-11-22	36.080
2014-11-23	34.550
2014-11-24	34.790
2014-11-25	34.220
2014-11-26	33.230
2014-11-27	33.590
2014-11-28	33.590
2014-11-29	36.360
2014-11-30	34.020
2014-12-01	34.220
2014-12-02	35.320
2014-12-03	33.440
2014-12-04	34.890
2014-12-05	46.210
2014-12-06	38.550
2014-12-07	33.970
2014-12-08	40.200
2014-12-09	35.550
2014-12-10	33.200
2014-12-11	33.200
2014-12-12	33.200
2014-12-13	33.200
2014-12-14	34.540
2014-12-15	40.040
2014-12-16	38.600
2014-12-17	33.540
2014-12-18	33.200
2014-12-19	33.200
2014-12-20	33.200
2014-12-21	33.200
2014-12-22	35.520
2014-12-23	36.950
2014-12-24	33.600
2014-12-25	33.200
2014-12-26	33.200
2014-12-27	33.200
2014-12-28	33.200
2014-12-29	33.200
2014-12-30	35.760
2014-12-31	33.750
2015-01-01	33.200
2015-01-02	33.200
2015-01-03	33.200
2015-01-04	34.580
2015-01-05	44.550
2015-01-06	33.700
2015-01-07	33.200
2015-01-08	33.200
2015-01-09	33.200
2015-01-10	33.200
2015-01-11	35.030
2015-01-12	33.330
2015-01-13	35.200
2015-01-14	49.790
2015-01-15	35.080
2015-01-16	33.200
2015-01-17	33.720
2015-01-18	33.550
2015-01-19	33.200
2015-01-20	33.200
2015-01-21	37.650
2015-01-22	42.830
2015-01-23	52.520
2015-01-24	35.680
2015-01-25	33.200
2015-01-26	41.790
2015-01-27	32.900
2015-01-28	32.970
2015-01-29	33.220
2015-01-30	40.040
2015-01-31	35.620
2015-02-01	39.400
2015-02-02	33.200
2015-02-03	33.200
2015-02-04	33.200
2015-02-05	33.200
2015-02-06	33.200
2015-02-07	33.200
2015-02-08	33.200
2015-02-09	33.200
2015-02-10	33.200
2015-02-11	33.210
2015-02-12	48.240
2015-02-13	57.730
2015-02-14	33.200
2015-02-15	33.200
2015-02-16	33.200
2015-02-17	34.270
2015-02-18	33.200
2015-02-19	33.200
2015-02-20	35.210
2015-02-21	33.320
2015-02-22	34.340
2015-02-23	37.060
2015-02-24	37.000
2015-02-25	38.030
2015-02-26	33.330
2015-02-27	36.550
2015-02-28	34.060
2015-03-01	33.200
2015-03-02	38.880
2015-03-03	33.200
2015-03-04	43.300
2015-03-05	61.110
2015-03-06	105.200
2015-03-07	85.410
2015-03-08	37.710
2015-03-09	34.110
2015-03-10	33.930
2015-03-11	38.280
2015-03-12	62.270
2015-03-13	32.500
2015-03-14	32.020
2015-03-15	76.490
2015-03-16	102.560
2015-03-17	43.050
2015-03-18	36.420
2015-03-19	32.650
2015-03-20	31.800
2015-03-21	31.800
2015-03-22	31.800
2015-03-23	35.220
2015-03-24	49.140
2015-03-25	33.410
2015-03-26	32.000
2015-03-27	31.800
2015-03-28	35.220
2015-03-29	33.380
2015-03-30	31.460
2015-03-31	33.480
2015-04-01	35.510
2015-04-02	32.870
2015-04-03	42.080
2015-04-04	35.570
2015-04-05	32.980
2015-04-06	32.480
2015-04-07	31.100
2015-04-08	35.370
2015-04-09	43.130
2015-04-10	122.320
2015-04-11	43.140
2015-04-12	31.170
2015-04-13	34.210
2015-04-14	32.810
2015-04-15	36.540
2015-04-16	33.240
2015-04-17	33.770
2015-04-18	31.350
2015-04-19	31.100
2015-04-20	31.100
2015-04-21	32.630
2015-04-22	44.760
2015-04-23	33.820
2015-04-24	31.100
2015-04-25	32.220
2015-04-26	32.370
2015-04-27	32.530
2015-04-28	33.850
2015-04-29	37.010
2015-04-30	33.750
2015-05-01	31.100
2015-05-02	31.100
2015-05-03	53.300
2015-05-04	34.320
2015-05-05	139.410
2015-05-06	131.270
2015-05-07	141.320
2015-05-08	146.490
2015-05-09	120.660
2015-05-10	65.280
2015-05-11	129.470
2015-05-12	162.280
2015-05-13	76.150
2015-05-14	36.510
2015-05-15	31.080
2015-05-16	158.970
2015-05-17	131.030
2015-05-18	96.140
2015-05-19	468.680
2015-05-20	244.180
2015-05-21	278.910
2015-05-22	193.000
2015-05-23	173.870
2015-05-24	143.610
2015-05-25	145.950
2015-05-26	95.570
2015-05-27	99.880
2015-05-28	285.190
2015-05-29	163.240
2015-05-30	341.500
2015-05-31	227.980
2015-06-01	143.010
2015-06-02	111.620
2015-06-03	96.800
2015-06-04	163.540
2015-06-05	225.460
2015-06-06	150.770
2015-06-07	99.270
2015-06-08	87.080
2015-06-09	71.900
2015-06-10	118.860
2015-06-11	484.080
2015-06-12	272.190
2015-06-13	269.070
2015-06-14	279.460
2015-06-15	186.510
2015-06-16	139.740
2015-06-17	123.280
2015-06-18	113.960
2015-06-19	151.950
2015-06-20	134.510
2015-06-21	116.090
2015-06-22	96.080
2015-06-23	70.770
2015-06-24	69.510
2015-06-25	57.850
2015-06-26	41.830
2015-06-27	59.020
2015-06-28	43.740
2015-06-29	58.040
2015-06-30	31.770
2015-07-01	31.260
2015-07-02	459.870
2015-07-03	305.940
2015-07-04	252.000
2015-07-05	227.630
2015-07-06	190.230
2015-07-07	124.820
2015-07-08	104.630
2015-07-09	95.270
2015-07-10	86.650
2015-07-11	73.260
2015-07-12	68.600
2015-07-13	39.480
2015-07-14	36.720
2015-07-15	53.620
2015-07-16	61.470
2015-07-17	60.200
2015-07-18	73.560
2015-07-19	175.390
2015-07-20	85.980
2015-07-21	150.800
2015-07-22	154.670
2015-07-23	106.110
2015-07-24	93.200
2015-07-25	89.660
2015-07-26	73.210
2015-07-27	90.880
2015-07-28	73.510
2015-07-29	67.630
2015-07-30	33.760
2015-07-31	45.970
2015-08-01	32.130
2015-08-02	35.670
2015-08-03	32.870
2015-08-04	36.260
2015-08-05	39.090
2015-08-06	40.990
2015-08-07	49.020
2015-08-08	31.690
2015-08-09	75.070
2015-08-10	159.120
2015-08-11	190.820
2015-08-12	206.940
2015-08-13	187.960
2015-08-14	196.630
2015-08-15	145.960
2015-08-16	85.510
2015-08-17	82.830
2015-08-18	133.200
2015-08-19	103.340
2015-08-20	91.900
2015-08-21	107.660
2015-08-22	66.870
2015-08-23	83.320
2015-08-24	42.300
2015-08-25	38.290
2015-08-26	36.720
2015-08-27	34.290
2015-08-28	31.100
2015-08-29	51.610
2015-08-30	81.810
2015-08-31	52.140
2015-09-01	46.000
2015-09-02	122.050
2015-09-03	150.900
2015-09-04	143.510
2015-09-05	85.880
2015-09-06	85.110
2015-09-07	126.510
2015-09-08	92.470
2015-09-09	74.190
2015-09-10	61.490
2015-09-11	41.250
2015-09-12	46.240
2015-09-13	33.270
2015-09-14	31.240
2015-09-15	34.830
2015-09-16	35.950
2015-09-17	43.690
2015-09-18	32.100
2015-09-19	35.630
2015-09-20	74.890
2015-09-21	104.120
2015-09-22	80.300
2015-09-23	66.500
2015-09-24	74.310
2015-09-25	62.820
2015-09-26	61.500
2015-09-27	47.140
2015-09-28	31.140
2015-09-29	31.160
2015-09-30	204.490
2015-10-01	167.000
2015-10-02	112.780
2015-10-03	79.070
2015-10-04	61.730
2015-10-05	34.730
2015-10-06	43.570
2015-10-07	113.200
2015-10-08	156.890
2015-10-09	103.430
2015-10-10	99.000
2015-10-11	99.000
2015-10-12	99.000
2015-10-13	60.000
2015-10-14	40.000
2015-10-15	30.000
2015-10-16	25.980
2015-10-17	35.420
2015-10-18	35.830
2015-10-19	36.420
2015-10-20	32.760
2015-10-21	38.430
2015-10-22	30.610
2015-10-23	30.630
2015-10-24	29.700
2015-10-25	29.700
2015-10-26	37.820
2015-10-27	39.500
2015-10-28	39.500
2015-10-29	39.500
2015-10-30	37.370
2015-10-31	37.370
2015-11-01	37.370
2015-11-02	37.370
2015-11-03	37.370
2015-11-04	37.370
2015-11-05	37.370
2015-11-06	37.370
2015-11-07	37.370
2015-11-08	37.370
2015-11-09	37.370
2015-11-10	37.370
2015-11-11	31.220
2015-11-12	113.650
2015-11-13	202.070
2015-11-14	198.100
2015-11-15	119.400
2015-11-16	126.170
2015-11-17	172.180
2015-11-18	114.660
2015-11-19	87.650
2015-11-20	81.680
2015-11-21	74.120
2015-11-22	73.600
2015-11-23	60.320
2015-11-24	36.390
2015-11-25	37.660
2015-11-26	31.320
2015-11-27	43.270
2015-11-28	37.450
2015-11-29	44.140
2015-11-30	45.080
2015-12-01	39.990
2015-12-02	29.700
2015-12-03	44.460
2015-12-04	32.840
2015-12-05	30.670
2015-12-06	102.320
2015-12-07	83.340
2015-12-08	64.540
2015-12-09	123.640
2015-12-10	203.820
2015-12-11	110.970
2015-12-12	88.840
2015-12-13	91.230
2015-12-14	95.010
2015-12-15	76.980
2015-12-16	89.520
2015-12-17	93.570
2015-12-18	71.000
2015-12-19	70.050
2015-12-20	63.640
2015-12-21	44.180
2015-12-22	52.820
2015-12-23	269.770
2015-12-24	177.570
2015-12-25	125.960
2015-12-26	107.680
2015-12-27	105.260
2015-12-28	96.520
2015-12-29	90.200
2015-12-30	82.330
2015-12-31	76.120
2016-01-01	76.730
2016-01-02	62.290
2016-01-03	52.590
2016-01-04	43.670
2016-01-05	34.100
2016-01-06	82.190
2016-01-07	65.470
2016-01-08	58.010
2016-01-09	53.260
2016-01-10	99.750
2016-01-11	157.230
2016-01-12	106.400
2016-01-13	88.780
2016-01-14	75.370
2016-01-15	64.370
2016-01-16	59.250
2016-01-17	142.350
2016-01-18	113.030
2016-01-19	92.710
2016-01-20	92.940
2016-01-21	143.040
2016-01-22	140.130
2016-01-23	128.350
2016-01-24	97.360
2016-01-25	83.840
2016-01-26	82.430
2016-01-27	103.500
2016-01-28	153.270
2016-01-29	258.000
2016-01-30	153.000
2016-01-31	124.190
2016-02-01	195.530
2016-02-02	150.100
2016-02-03	120.840
2016-02-04	119.350
2016-02-05	104.940
2016-02-06	94.230
2016-02-07	81.750
2016-02-08	101.660
2016-02-09	82.840
2016-02-10	90.720
2016-02-11	86.690
2016-02-12	84.430
2016-02-13	91.120
2016-02-14	121.360
2016-02-15	101.020
2016-02-16	94.950
2016-02-17	76.990
2016-02-18	76.990
2016-02-19	72.070
2016-02-20	65.520
2016-02-21	51.040
2016-02-22	72.780
2016-02-23	121.740
2016-02-24	114.010
2016-02-25	89.240
2016-02-26	82.020
2016-02-27	78.240
2016-02-28	68.910
2016-02-29	57.810
2016-03-01	60.230
2016-03-02	57.420
2016-03-03	59.190
2016-03-04	58.420
2016-03-05	46.100
2016-03-06	29.760
2016-03-07	29.700
2016-03-08	37.990
2016-03-09	55.520
2016-03-10	196.100
2016-03-11	131.110
2016-03-12	121.900
2016-03-13	121.900
2016-03-14	111.900
2016-03-15	101.190
2016-03-16	87.070
2016-03-17	82.160
2016-03-18	150.230
2016-03-19	113.750
2016-03-20	121.250
2016-03-21	243.320
2016-03-22	145.480
2016-03-23	197.890
2016-03-24	158.480
2016-03-25	123.360
2016-03-26	101.070
2016-03-27	92.490
2016-03-28	86.460
2016-03-29	82.960
2016-03-30	72.620
2016-03-31	79.690
2016-04-01	65.980
2016-04-02	60.810
2016-04-03	64.790
2016-04-04	86.180
2016-04-05	92.560
2016-04-06	65.990
2016-04-07	74.230
2016-04-08	273.530
2016-04-09	300.630
2016-04-10	376.020
2016-04-11	163.500
2016-04-12	132.870
2016-04-13	113.830
2016-04-14	138.720
2016-04-15	240.540
2016-04-16	245.900
2016-04-17	223.200
2016-04-18	294.270
2016-04-19	165.740
2016-04-20	140.590
