0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,3,3,3,0,1,1,2,3,2,3,3,0,2,0
0,0,0,0,2,2,1,0,0,1,0,0,0,0,3,1,0,0
1,4,0,1,3,3,3,2,1,1,1,2,2,3,3,3,2,1
17,9,8,14,6,11,11,11,16,10,6,14,8,9,8,7,14,12
0,8,11,0,10,9,10,5,4,8,4,6,8,5,3,8,2,3
0,0,0,0,0,0,0,0,0,0,3,1,1,8,8,3,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
4,4,3,4,1,1,1,8,4,4,4,4,2,4,2,2,2,5
4,4,3,2,8,8,7,2,1,3,4,5,5,5,7,5,5,1
0,0,1,0,1,1,1,0,2,1,1,0,1,2,1,0,1,0
3,5,7,3,6,4,8,3,3,3,3,4,7,6,9,6,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,1,0,0,0,9,2,0,3,3,2,1,0,2,1
10,8,4,5,3,6,10,1,5,13,4,3,3,5,3,3,5,4
4,8,8,3,9,10,9,4,4,8,1,7,5,9,9,5,6,6
2,1,1,2,1,3,4,2,1,2,2,0,1,1,0,3,2,2
3,4,4,5,6,4,4,4,7,3,2,3,5,5,5,5,3,4
1,1,0,1,0,1,1,2,0,2,2,1,2,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,5,2,1,8,7,6,11,1,5,2,5,3,3,5,6,5,7
6,4,6,8,5,6,5,5,7,4,3,6,4,5,4,4,6,6
0,1,0,0,1,0,1,0,1,1,4,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
0,7,8,0,4,5,9,1,0,0,0,0,0,3,2,11,2,5
5,3,2,0,6,8,5,1,0,6,1,6,10,6,7,4,7,2
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6,6,7,0,11,11,13,3,5,7,1,4,4,10,13,9,4,8
9,5,6,6,9,9,3,7,7,6,2,9,5,7,7,9,8,1
0,3,1,0,1,1,4,3,0,1,1,1,1,1,2,0,0,0
1,1,2,0,3,3,0,0,1,1,1,1,2,2,1,1,1,0
0,2,6,1,13,12,6,0,0,0,2,1,6,9,13,7,0,8
15,18,26,24,24,20,27,18,21,15,30,18,32,30,24,23,23,16
69,68,54,76,65,59,68,62,83,63,79,76,54,63,49,46,64,69
41,27,26,58,17,20,27,28,62,26,48,43,24,31,21,23,34,31
0,0,1,1,1,1,3,2,1,0,1,1,1,2,3,0,2,2
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,0,1,3,0,0,0,0,6,2,4,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,12,9,5,5,24,0,0,5,0,2,0,0,0,0,0
4,8,5,9,6,4,8,12,9,5,10,3,4,4,3,4,4,4
15,14,12,13,12,14,14,19,10,15,14,15,12,10,10,9,14,13
0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0
4,4,3,5,3,2,3,6,5,4,5,3,4,5,5,4,4,8
4,4,3,4,3,3,4,6,2,3,2,4,3,4,4,1,4,4
0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0
0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,1,0,1,2,1,0,0,0,0,0
1,5,3,0,2,1,2,0,0,1,0,0,1,3,2,5,5,0
0,4,0,1,11,12,10,0,0,0,0,0,0,0,9,8,0,0
12,6,2,13,9,11,13,17,2,13,9,12,2,2,9,10,11,12
7,7,8,6,4,7,8,8,3,3,8,9,4,7,7,4,6,3
0,0,1,0,2,4,0,0,3,3,1,2,0,2,7,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1
3,5,4,12,8,5,3,12,7,2,7,5,11,4,6,6,3,8
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
11,5,5,44,6,8,7,22,14,7,11,15,6,5,8,3,12,22
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,3,2,1,2,0,2,0,1,2,4,3,3,3,3,4
27,23,22,38,25,24,27,44,48,26,35,36,23,10,21,25,37,20
7,11,10,17,15,7,11,35,25,10,15,8,8,11,12,11,9,31
8,6,9,4,3,20,7,3,7,7,9,8,7,6,4,7,8,4
10,8,4,10,6,4,7,11,11,9,11,9,5,7,6,2,10,9
11,13,13,12,14,15,13,17,17,16,16,13,15,16,10,16,16,13
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1,3,1,1,1,2,5,5,2,5,5,5,4,8,3,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,30,30,10,41,22,31,28,20,18,12,14,17,34,15,24,11,26
8,28,20,6,3,5,27,7,6,16,7,8,12,19,2,23,7,6
5,3,8,4,6,9,6,4,4,4,8,9,6,10,3,3,5,3
6,3,2,9,2,1,5,7,10,7,9,7,8,2,7,2,7,6
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,6,6,6,4,6,6,12,8,3,5,6,5,6,5,7,4
0,0,0,0,1,0,0,4,2,0,3,0,0,1,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15,28,5,15,12,5,3,2,11,1,13,15,20,7,10,13,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,23,20,43,27,40,26,31,38,12,15,19,34,27,21,10,20
12,8,9,14,6,1,24,31,17,10,13,7,11,6,6,0,8,23
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,1,0,0,0,0,0,4,2,0,0,0,0
0,3,0,0,0,0,1,0,1,0,0,0,0,6,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,14,38,19,23,17,24,11,17,10,27,26,13,33,11,14,8,13
3,0,0,0,0,0,0,4,3,0,1,1,1,4,0,0,0,0
33,64,48,32,62,39,59,72,58,45,48,40,25,26,44,57,39,7
2,0,7,4,9,13,4,4,9,1,2,2,4,15,12,8,1,0
20,121,122,18,87,57,67,65,37,139,37,29,130,83,35,104,25,59
0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0
5,6,0,0,2,2,1,1,1,1,4,10,3,1,0,0,5,0
28,54,39,45,39,41,55,48,71,38,27,64,25,15,31,39,30,39
40,26,32,25,45,60,42,21,16,34,12,23,24,58,60,25,30,24
0,0,0,4,1,0,0,7,10,0,0,0,0,0,0,0,0,2
29,12,6,46,18,43,13,91,76,18,98,53,16,10,6,10,34,60
3,3,1,2,3,3,3,8,3,8,3,10,3,3,4,4,17,4
44,27,32,26,50,68,46,73,17,24,24,41,51,38,18,15,38,27
32,10,42,33,4,4,3,37,58,21,68,35,27,37,0,0,31,63
23,15,16,65,13,8,9,19,64,11,27,45,27,18,5,2,39,27
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,13,8,28,4,3,2,45,58,1,31,19,11,18,13,10,17,5
4,0,2,10,0,2,0,2,2,3,0,0,0,0,0,0,3,0
19,17,20,14,16,17,17,45,22,40,5,12,19,23,26,19,10,0
2,1,5,2,0,4,1,20,3,16,1,0,0,2,0,13,0,0
19,12,20,48,26,37,33,33,46,15,38,27,20,24,17,22,21,31
18,10,30,22,17,24,8,23,32,13,25,27,32,18,7,9,17,21
56,42,42,94,37,64,57,91,74,60,32,30,34,33,11,35,43,75
15,6,0,39,5,13,3,8,23,28,3,4,2,2,0,1,8,28
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
118,48,84,142,47,18,37,88,147,76,115,154,114,107,39,56,114,145
4,5,1,5,8,5,9,8,9,3,8,24,28,7,7,7,9,6
0,0,0,3,0,0,0,4,0,0,0,2,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,1,2,0,1,0,0,0,1,1,0,1,0,0
2,3,4,3,1,0,1,1,5,3,6,7,6,4,0,2,3,1
5,3,8,6,24,8,10,6,2,33,17,3,2,0,9,26,4,5
1,0,1,1,0,0,0,26,5,2,1,5,4,11,21,0,2,32
0,0,1,1,0,0,0,3,5,0,0,0,0,3,0,0,3,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7
2,4,1,28,29,15,44,29,33,0,28,13,7,2,4,4,3,32
5,3,9,7,3,3,8,14,4,5,5,7,8,2,18,1,20,4
40,14,0,4,0,0,1,6,1,23,4,5,10,0,0,6,6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,76,122,92,94,73,77,108,109,137,52,68,44,79,134,182,134,131
14,14,11,23,41,50,11,16,17,29,14,26,20,4,22,14,33,16
135,149,168,161,131,104,143,90,174,127,88,107,97,162,164,160,125,107
114,122,225,125,107,123,115,85,138,148,113,148,120,165,96,118,116,126
128,167,223,55,184,124,188,28,41,177,29,71,135,164,169,235,106,41
58,24,29,68,22,21,25,111,72,22,32,31,15,24,23,27,30,95
7,3,13,18,3,3,2,20,17,7,12,4,12,0,5,6,9,17
0,8,5,9,21,13,5,7,11,4,2,0,8,0,26,14,6,4
0,2,0,7,1,4,1,0,0,4,0,3,0,1,0,0,3,0
0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
0,8,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,5,5,11,5,0,0,0,0
2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,0,3,0,0,0,0,6,17,5,5,3,4,0,0
12,4,23,12,18,16,13,12,8,12,16,36,14,27,61,14,9,15
9,9,18,15,19,15,16,9,26,13,25,26,21,28,26,29,12,11
15,12,11,13,25,19,15,6,47,31,2,7,0,0,11,59,32,6
8,19,11,16,6,16,41,1,13,5,7,8,2,2,1,2,21,6
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0
15,26,7,8,20,16,6,0,44,28,3,30,12,24,0,7,21,19
3,0,0,0,11,0,0,0,0,0,1,0,5,2,0,5,1,1
0,0,18,3,0,0,0,2,0,0,0,0,0,28,11,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,0,15,0,0,13,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,0,22,1,17,0,0,4,6,0,28,7,6,27,46,14,21,1
1,0,8,7,36,11,6,14,19,3,12,17,5,15,29,38,7,11
7,0,5,8,6,7,1,21,3,2,1,0,4,1,3,1,10,10
8,20,0,1,11,6,2,0,0,2,4,0,10,8,0,0,2,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,2,0,3,3,1,3,0,0,0,0,0,1,1
12,5,23,8,18,30,36,17,35,6,26,23,26,16,22,5,36,12
14,13,48,17,17,5,12,29,30,14,51,51,36,38,45,51,31,33
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
0,0,6,1,0,0,0,8,11,6,8,1,1,0,17,1,4,5
6,36,43,16,24,0,7,9,46,3,13,1,6,6,13,32,1,14
0,29,0,7,0,12,0,43,0,0,0,0,1,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,0,15,16,51,34,15,1,1,5,2,2,3,2,34,12,7,4
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,10,22,2,1,14,14,7,7,1,14,9,28,9,0,6,0
2,2,4,0,4,0,0,5,0,3,11,5,2,8,4,10,6,6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
52,22,45,49,50,42,25,59,73,30,67,162,60,33,49,42,72,4
18,9,23,7,49,21,7,7,36,10,16,16,24,16,26,12,33,7
35,21,12,22,25,6,25,19,50,29,28,55,4,22,10,16,25,5
0,0,0,0,1,4,0,0,0,0,0,2,0,0,2,0,0,0
1,0,0,0,2,4,0,0,0,4,0,1,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,22,2,0,0,5,21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,3,1,0,1,11,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,2,0,0,3,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,0,7,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0
2,0,2,0,5,8,2,0,2,3,2,0,5,3,1,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,3,0,9,0,16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,19,24,7,17,14,37,20,18,23,22,12,10,11,6,22,33
28,13,64,15,47,16,17,16,55,24,118,96,159,125,43,22,62,8
7,16,19,5,30,20,17,5,12,10,12,16,10,10,25,19,14,6
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,3,4,4,3,0,3,1,2,3,4,8,8,4,1,0
0,0,2,0,1,1,1,0,0,0,0,1,0,1,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,11,0,0,0,0,0,0,3,9,0,0,0,0,8,0
29,0,2,31,0,0,0,27,12,5,18,20,20,8,0,0,23,61
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,6,12,10,15,12,11,23,15,11,17,14,16,21,19,14,14,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,5,4,8,7,6,6,4,4,5,4,8,6,10,6,3,5
0,3,0,1,1,0,7,2,0,1,1,0,0,1,1,1,0,2
1,4,2,2,2,7,6,5,3,2,1,4,0,2,5,2,1,2
0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
0,1,2,0,4,1,1,0,0,1,2,2,3,3,4,2,2,0
0,1,2,0,2,1,1,0,1,0,1,2,1,3,2,1,1,0
0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,3,2,1,4,1,0,1,3,3,3,1,2,2,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,2,1,1,2,2,2,1,0,4,3,4,4,6,2,1,3
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,6,0,0,0,0,4,0,0,0,0,0,0,0
12,11,12,10,12,0,13,13,1,2,11,15,5,15,12,1,6,9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,5,7,8,5,7,9,10,8,10,11,8,8,9,6,5,8
2,4,1,3,3,5,3,4,4,3,2,2,2,2,2,2,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,7,1,0,0,0,0,0,1,1,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,2,2,0,1,1,0,1,1,3,0,3,4,0,2,1
2,1,1,1,1,7,2,2,3,2,4,3,2,3,4,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
18,13,21,15,19,19,18,15,17,21,20,25,23,25,26,18,17,18
0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,0,1,1,0,2,2,1,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
